place,time,polarity,subjectivity
Connecticut,2020-04-07,-0.3333333333333333,0.6666666666666666
Connecticut,2020-04-09,0.15,0.6499999999999999
Connecticut,2020-04-10,0.0,0.0
Connecticut,2020-04-12,0.5,0.5
Connecticut,2020-04-13,-0.1875,0.5
Connecticut,2020-04-15,0.6,1.0
Connecticut,2020-04-17,0.13333333333333333,0.2333333333333333
Connecticut,2020-04-18,0.0,0.25
Connecticut,2020-04-19,0.22329545454545452,0.3909090909090909
Connecticut,2020-04-20,0.3170454545454545,0.5249999999999999
Connecticut,2020-04-21,0.5681818181818181,0.7272727272727273
Connecticut,2020-04-22,0.16818181818181818,0.32727272727272727
Connecticut,2020-04-23,-0.1125,0.2375
Connecticut,2020-04-24,0.3166666666666667,0.44166666666666665
Connecticut,2020-04-25,0.0,0.0
Connecticut,2020-04-26,-0.04272727272727273,0.46090909090909093
Connecticut,2020-04-27,0.12943722943722943,0.5474025974025974
Connecticut,2020-04-28,0.16144480519480517,0.4468133718133718
Connecticut,2020-04-29,0.3,0.4
Connecticut,2020-04-30,0.1708884479717813,0.4235890652557319
Connecticut,2020-05-01,0.290829346092504,0.5732854864433812
Connecticut,2020-05-02,0.09060296846011132,0.6111595547309834
Connecticut,2020-05-03,0.20227272727272724,0.4092424242424243
Connecticut,2020-05-04,0.03345959595959596,0.4347222222222222
Connecticut,2020-05-05,0.2654761904761905,0.43809523809523804
Connecticut,2020-05-06,0.01955555555555556,0.47266666666666673
Connecticut,2020-05-07,0.1283766233766234,0.36023809523809525
Connecticut,2020-05-08,0.23879268879268883,0.3799482924482925
Connecticut,2020-05-09,0.09119318181818181,0.5274147727272727
Connecticut,2020-05-11,0.23543956043956046,0.663003663003663
Connecticut,2020-05-13,0.11824866310160426,0.43762626262626264
Connecticut,2020-05-14,0.253956228956229,0.3917989417989418
Connecticut,2020-05-15,-0.015,0.4816666666666667
Connecticut,2020-05-16,0.12922077922077924,0.4690476190476191
Connecticut,2020-05-17,0.17499999999999996,0.5722222222222223
Connecticut,2020-05-18,0.22642045454545454,0.37556818181818186
Connecticut,2020-05-19,0.12878787878787878,0.4181818181818182
Connecticut,2020-05-20,0.16223776223776223,0.36258741258741256
Connecticut,2020-05-21,0.3123803827751196,0.496969696969697
Connecticut,2020-05-22,-0.01785037878787879,0.26671401515151516
Connecticut,2020-05-23,0.55,0.6666666666666666
Connecticut,2020-05-24,0.41250000000000003,0.5833333333333333
Connecticut,2020-05-25,0.1852272727272727,0.37992424242424244
Connecticut,2020-05-26,0.57,0.615
Connecticut,2020-05-27,0.5,0.475
Connecticut,2020-05-28,0.13388429752066114,0.5605667060212514
Connecticut,2020-05-29,0.23060064935064933,0.47259199134199137
Connecticut,2020-05-30,-0.039999999999999994,0.40499999999999997
Connecticut,2020-05-31,0.15,0.1
Connecticut,2020-06-01,-0.04541847041847042,0.37334054834054825
Connecticut,2020-06-02,0.09318181818181819,0.4772727272727273
Connecticut,2020-06-03,0.2573177426438295,0.4573232323232323
Connecticut,2020-06-04,0.13636363636363635,0.5
Connecticut,2020-06-05,0.08657407407407407,0.3939814814814815
Connecticut,2020-06-06,0.3567901234567901,0.6018518518518517
Connecticut,2020-06-07,0.3,0.545
Connecticut,2020-06-08,-0.1839285714285714,0.48035714285714287
Connecticut,2020-06-09,0.21071428571428572,0.48214285714285704
Connecticut,2020-06-10,0.38,0.6377777777777778
Connecticut,2020-06-11,0.09999999999999999,0.08333333333333333
Connecticut,2020-06-12,0.08131313131313131,0.38762626262626265
Connecticut,2020-06-13,0.20666666666666664,0.39749999999999996
Connecticut,2020-06-15,0.04538510101010101,0.41645202020202027
Connecticut,2020-06-16,0.28134920634920635,0.5507936507936508
Connecticut,2020-06-17,0.22393939393939394,0.48696969696969705
Connecticut,2020-06-18,0.19844687476266423,0.4535182653603706
Connecticut,2020-06-19,0.2998051948051948,0.406017316017316
Connecticut,2020-06-21,0.06524470899470898,0.2552910052910053
Connecticut,2020-06-22,0.03492063492063492,0.5917277167277167
Connecticut,2020-06-23,0.2446078431372549,0.5486928104575163
Connecticut,2020-06-24,0.03950216450216452,0.48498584748584744
Connecticut,2020-06-25,0.1540598290598291,0.3985042735042735
Connecticut,2020-06-26,-0.047619047619047596,0.21666666666666665
Connecticut,2020-06-27,0.020000000000000004,0.25666666666666665
Connecticut,2020-06-28,0.12831018518518522,0.26891203703703703
Connecticut,2020-06-29,0.22045454545454543,0.523030303030303
Connecticut,2020-06-30,0.14069264069264067,0.4134199134199134
Connecticut,2020-07-01,0.0393939393939394,0.4601010101010102
Connecticut,2020-07-02,0.18148148148148147,0.29629629629629634
Connecticut,2020-07-03,0.1679924242424242,0.4051136363636364
Connecticut,2020-07-04,0.013888888888888886,0.3861111111111111
Connecticut,2020-07-05,0.2181410256410256,0.4935897435897436
Connecticut,2020-07-06,0.30541666666666667,0.3758333333333334
Connecticut,2020-07-07,0.11904761904761905,0.3166666666666667
Connecticut,2020-07-08,0.08892045454545455,0.42765151515151517
Connecticut,2020-07-09,0.13393939393939394,0.4842424242424242
Connecticut,2020-07-10,0.125,0.5166666666666667
Connecticut,2020-07-11,0.2612820512820513,0.40179487179487183
Connecticut,2020-07-12,0.13852813852813853,0.45541125541125543
Connecticut,2020-07-13,0.1983100233100233,0.46509324009324005
Connecticut,2020-07-14,0.06666666666666667,0.08333333333333334
Connecticut,2020-07-15,0.16035714285714286,0.44678571428571423
Connecticut,2020-07-16,0.4136363636363637,0.5554545454545454
Connecticut,2020-07-17,0.05851771685105019,0.28381495048161715
Connecticut,2020-07-18,0.275,0.4338888888888889
Connecticut,2020-07-19,0.2735294117647059,0.45735294117647063
Connecticut,2020-07-20,0.18217237308146395,0.40610487996851624
Connecticut,2020-07-21,0.14258297258297256,0.5171957671957672
Connecticut,2020-07-22,0.17916666666666667,0.3416666666666666
Connecticut,2020-07-23,0.3136363636363637,0.46212121212121215
Connecticut,2020-07-24,0.12155483405483407,0.457877886002886
Connecticut,2020-07-25,0.11944444444444445,0.3013888888888889
Connecticut,2020-07-26,0.04635416666666667,0.33437500000000003
Connecticut,2020-07-27,0.03333333333333333,0.4666666666666666
Connecticut,2020-07-28,0.2534391534391534,0.6917989417989419
Connecticut,2020-07-29,0.2224393939393939,0.5224090909090908
Connecticut,2020-07-30,-0.15083333333333332,0.5366666666666666
Connecticut,2020-07-31,0.15186688311688312,0.3648538961038961
Connecticut,2020-08-01,0.4089546256212923,0.6022767356100689
Connecticut,2020-08-02,0.05238095238095237,0.31369047619047624
Connecticut,2020-08-03,0.17777777777777778,0.4601851851851852
Connecticut,2020-08-04,0.4388888888888889,0.7148148148148148
Connecticut,2020-08-05,0.08750000000000002,0.5333333333333333
Connecticut,2020-08-06,0.19393939393939394,0.4174242424242424
Connecticut,2020-08-07,0.14969696969696972,0.4639393939393939
Connecticut,2020-08-08,0.1949724517906336,0.5057162534435261
Connecticut,2020-08-09,0.05810606060606062,0.5359090909090909
Connecticut,2020-08-10,0.1941239316239316,0.5353632478632478
Connecticut,2020-08-11,0.2965599876314163,0.5117687074829932
Connecticut,2020-08-12,0.07555555555555556,0.28444444444444444
Connecticut,2020-08-13,0.3947811447811448,0.6801346801346801
Connecticut,2020-08-14,0.22622549019607846,0.5915032679738562
Connecticut,2020-08-15,0.22625313283208026,0.5116541353383458
Connecticut,2020-08-16,0.21976773226773227,0.450894475894476
Connecticut,2020-08-17,0.5,0.6805555555555556
Connecticut,2020-08-18,0.09285714285714286,0.5357142857142858
Connecticut,2020-08-19,0.39,0.635
Connecticut,2020-08-20,0.22647058823529406,0.42794117647058827
Connecticut,2020-08-21,0.17450131567778623,0.46249893896952715
Connecticut,2020-08-22,0.17972222222222223,0.4240277777777778
Connecticut,2020-08-23,0.3666666666666667,0.5648148148148148
Connecticut,2020-08-24,0.02227272727272727,0.23500000000000001
Connecticut,2020-08-26,0.29789473684210527,0.41789473684210526
Connecticut,2020-08-27,0.19062500000000002,0.5828125000000001
Connecticut,2020-08-28,0.7625,0.95
Connecticut,2020-08-29,0.08969502719502719,0.4857420357420358
Connecticut,2020-08-30,0.2241978609625669,0.4934046345811051
Connecticut,2020-08-31,0.17649572649572648,0.4068376068376069
Connecticut,2020-09-01,0.15743446368446368,0.47163900913900914
Connecticut,2020-09-02,0.27212752525252526,0.5548926767676767
Connecticut,2020-09-03,0.7333333333333334,0.8333333333333334
Connecticut,2020-09-04,0.08950216450216451,0.2181818181818182
Connecticut,2020-09-05,0.28125,0.6131944444444444
Connecticut,2020-09-06,0.5227272727272727,0.5924242424242424
Connecticut,2020-09-07,0.13965617715617715,0.3562937062937062
Connecticut,2020-09-08,0.11850288600288601,0.4046392496392498
Connecticut,2020-09-09,0.24971988795518207,0.5412464985994399
Connecticut,2020-09-10,0.04999999999999999,0.7944444444444444
Connecticut,2020-09-11,0.3875,0.6133333333333333
Connecticut,2020-09-12,0.0,0.0
Connecticut,2020-09-13,0.0,0.0
Connecticut,2020-09-14,0.0425,0.6
Connecticut,2020-09-15,0.001388888888888884,0.35694444444444445
Connecticut,2020-09-16,0.2636363636363636,0.4333333333333334
Connecticut,2020-09-17,-0.041666666666666664,0.14722222222222223
Connecticut,2020-09-18,0.3333333333333333,0.5666666666666668
Connecticut,2020-09-19,0.65,0.75
Connecticut,2020-09-20,0.0,0.06666666666666667
Connecticut,2020-09-22,0.3770833333333333,0.5979166666666667
Connecticut,2020-09-23,0.129004329004329,0.18398268398268397
Connecticut,2020-09-24,0.24696969696969698,0.2075757575757576
Connecticut,2020-09-25,0.3854166666666667,0.625
Connecticut,2020-09-26,0.16190476190476194,0.2547619047619048
Connecticut,2020-09-27,0.0,0.0
Connecticut,2020-09-28,0.0,0.0
Connecticut,2020-09-29,0.4681818181818182,0.32727272727272727
Connecticut,2020-10-01,0.20833333333333334,0.6216666666666667
Connecticut,2020-10-03,0.0,0.0
Connecticut,2020-10-05,0.48333333333333334,0.7833333333333333
Connecticut,2020-10-06,0.5791666666666667,0.9
Connecticut,2020-10-08,0.5,0.5
Connecticut,2020-10-09,0.2,0.5
Connecticut,2020-10-10,0.26255555555555554,0.46794444444444444
Connecticut,2020-10-11,0.8,0.9
Connecticut,2020-10-12,0.23484848484848483,0.4772727272727273
Connecticut,2020-10-13,0.43787878787878787,0.8458333333333333
Connecticut,2020-10-14,-0.1,0.1
Connecticut,2020-10-16,0.2513888888888889,0.4402777777777778
Connecticut,2020-10-17,0.0,0.0
Connecticut,2020-10-18,0.3525252525252525,0.601010101010101
Connecticut,2020-10-19,0.0,0.0
Connecticut,2020-10-22,0.2,0.25
Connecticut,2020-10-23,0.175,0.4
Connecticut,2020-10-24,0.18522727272727274,0.5761363636363637
Connecticut,2020-10-25,0.05,0.2
Connecticut,2020-10-26,0.30000000000000004,0.7
Connecticut,2020-10-27,0.5,0.5
Connecticut,2020-10-28,0.07592592592592592,0.3657407407407407
Connecticut,2020-10-29,0.128125,0.5
Connecticut,2020-10-30,0.3361111111111111,0.4671296296296296
Connecticut,2020-10-31,0.07386363636363635,0.398989898989899
Connecticut,2020-11-01,0.29047619047619044,0.6380952380952382
Connecticut,2020-11-02,0.24558080808080807,0.5094977553310885
Connecticut,2020-11-04,-0.125,0.375
Connecticut,2020-11-05,0.0,1.0
Connecticut,2020-11-07,0.55,0.7749999999999999
Connecticut,2020-11-09,0.2,0.3
Connecticut,2020-11-10,0.2333333333333333,0.4666666666666666
Connecticut,2020-11-11,0.5,0.75
Connecticut,2020-11-13,0.016666666666666663,0.4388888888888889
Connecticut,2020-11-14,0.38008658008658003,0.516017316017316
Connecticut,2020-11-15,0.375,0.625
Connecticut,2020-11-18,0.0,0.0
Connecticut,2020-11-19,0.12142857142857143,0.6380952380952382
Connecticut,2020-11-20,0.3444444444444445,0.35555555555555557
Connecticut,2020-11-21,0.5,0.5
Connecticut,2020-11-22,0.5,0.5
Deleware,2020-03-21,0.5,0.5
Deleware,2020-03-23,0.0,0.0
Deleware,2020-03-28,0.05925925925925924,0.42962962962962964
Deleware,2020-03-30,-0.026767676767676774,0.3237373737373737
Deleware,2020-03-31,0.5875,0.6
Deleware,2020-04-03,0.0,0.06666666666666667
Deleware,2020-04-04,0.04807692307692307,0.44551282051282054
Deleware,2020-04-05,0.0,0.0
Deleware,2020-04-19,-0.11458333333333334,0.4270833333333333
Deleware,2020-04-20,0.03333333333333333,0.06666666666666667
Deleware,2020-04-25,0.08333333333333333,0.21666666666666667
Deleware,2020-04-28,0.3444444444444445,0.3972222222222222
Deleware,2020-04-29,0.2375,0.45555555555555555
Deleware,2020-04-30,-0.1,0.35
Deleware,2020-05-01,0.65,0.7375
Deleware,2020-05-02,0.45,0.6666666666666666
Deleware,2020-05-03,0.16666666666666666,0.5666666666666667
Deleware,2020-05-04,0.0,0.0
Deleware,2020-05-05,0.7333333333333334,0.9
Deleware,2020-05-08,0.8,1.0
Deleware,2020-05-11,0.09388528138528138,0.47711038961038965
Deleware,2020-05-12,0.07083333333333333,0.31666666666666665
Deleware,2020-05-14,0.0,0.0
Deleware,2020-05-16,-0.625,1.0
Deleware,2020-05-19,0.023214285714285715,0.4904761904761905
Deleware,2020-05-21,0.268732782369146,0.5720385674931129
Deleware,2020-05-22,0.21666666666666665,0.36666666666666664
Deleware,2020-05-24,0.0,0.0
Deleware,2020-05-25,0.5,0.15
Deleware,2020-05-28,-0.03181818181818183,0.2772727272727273
Deleware,2020-05-29,0.06818181818181818,0.25
Deleware,2020-05-30,0.4175000000000001,0.595
Deleware,2020-06-01,0.0,0.05555555555555556
Deleware,2020-06-02,0.39166666666666666,0.5499999999999999
Deleware,2020-06-05,0.17777777777777778,0.38888888888888884
Deleware,2020-06-06,0.26439393939393935,0.6090909090909091
Deleware,2020-06-08,0.8,1.0
Deleware,2020-06-09,0.16994949494949493,0.49797979797979797
Deleware,2020-06-11,0.0,0.05
Deleware,2020-06-12,0.3239393939393939,0.48424242424242425
Deleware,2020-06-13,0.0,0.0
Deleware,2020-06-15,0.0,0.0
Deleware,2020-06-16,0.01555555555555555,0.12444444444444444
Deleware,2020-06-18,0.02653061224489796,0.5678004535147392
Deleware,2020-06-19,0.25416666666666665,0.7708333333333333
Deleware,2020-06-21,0.0,0.0
Deleware,2020-06-22,0.1630952380952381,0.34682539682539687
Deleware,2020-06-24,0.0,0.0
Deleware,2020-06-25,0.05,0.2
Deleware,2020-06-29,0.05,0.4666666666666667
Deleware,2020-07-01,0.31212121212121213,0.8181818181818182
Deleware,2020-07-03,0.0,0.0
Deleware,2020-07-04,0.0,0.0
Deleware,2020-07-05,0.3,0.44166666666666665
Deleware,2020-07-06,0.19166666666666665,0.30833333333333335
Deleware,2020-07-08,0.2,0.5
Deleware,2020-07-09,0.4,0.5
Deleware,2020-07-10,0.2925925925925926,0.4518518518518519
Deleware,2020-07-11,0.027840909090909083,0.51875
Deleware,2020-07-12,0.0,0.0
Deleware,2020-07-15,0.26666666666666666,0.9166666666666667
Deleware,2020-07-16,0.051599326599326596,0.28526936026936034
Deleware,2020-07-19,0.3,0.42500000000000004
Deleware,2020-07-21,-0.06666666666666667,0.4083333333333334
Deleware,2020-07-22,0.5333333333333333,0.5888888888888889
Deleware,2020-07-24,0.5,0.5
Deleware,2020-07-25,0.4011363636363636,0.5693181818181818
Deleware,2020-07-27,-0.007936507936507924,0.6007936507936508
Deleware,2020-07-28,-0.12333333333333332,0.4333333333333333
Deleware,2020-07-29,0.5,0.75
Deleware,2020-07-30,0.09666666666666666,0.3033333333333333
Deleware,2020-08-03,0.06,0.39666666666666667
Deleware,2020-08-05,-0.03333333333333333,0.10000000000000002
Deleware,2020-08-06,0.0,0.1
Deleware,2020-08-07,0.08902777777777779,0.4988888888888889
Deleware,2020-08-08,0.14848484848484847,0.5489177489177489
Deleware,2020-08-09,0.0,0.0
Deleware,2020-08-11,0.13636363636363635,0.45454545454545453
Deleware,2020-08-14,0.25,0.3333333333333333
Deleware,2020-08-17,0.31,0.44000000000000006
Deleware,2020-08-18,0.10833333333333332,0.3166666666666667
Deleware,2020-08-19,0.16666666666666669,0.38333333333333336
Deleware,2020-08-22,0.2144444444444444,0.4155555555555556
Deleware,2020-08-23,0.2625,0.41666666666666674
Deleware,2020-08-24,0.07863636363636364,0.4387878787878788
Deleware,2020-08-25,0.18333333333333335,0.7592592592592592
Deleware,2020-08-28,0.0,0.0
Deleware,2020-08-31,0.0,0.0
Deleware,2020-09-01,-0.07916666666666661,0.42083333333333334
Deleware,2020-09-02,0.21377840909090906,0.4641571969696968
Deleware,2020-09-05,0.0,0.0
Deleware,2020-09-06,0.0,0.0
Deleware,2020-09-07,0.04375,0.64375
Deleware,2020-09-12,0.2993939393939394,0.5574242424242425
Deleware,2020-09-14,0.07393939393939394,0.3209090909090909
Deleware,2020-09-16,0.16666666666666666,0.7000000000000001
Deleware,2020-09-17,0.15,0.5
Deleware,2020-09-19,-0.1875,0.5
Deleware,2020-09-22,-0.125,0.375
Deleware,2020-09-24,0.13636363636363635,0.45454545454545453
Deleware,2020-09-25,0.021875,0.684375
Deleware,2020-09-29,0.26212121212121214,0.5348484848484848
Deleware,2020-10-02,0.17857142857142858,0.3357142857142857
Deleware,2020-10-07,0.04545454545454545,0.27056277056277056
Deleware,2020-10-11,0.0,0.0
Deleware,2020-10-14,0.20416666666666666,0.2833333333333333
Deleware,2020-10-17,0.04545454545454545,0.5333333333333333
Deleware,2020-10-18,0.38,0.5633333333333332
Deleware,2020-10-19,0.4,0.3833333333333333
Deleware,2020-10-21,0.38285714285714284,0.6142857142857142
Deleware,2020-10-22,0.0,0.0
Deleware,2020-10-25,0.0,0.0
Deleware,2020-10-26,0.0,0.3
Deleware,2020-10-27,0.65,0.65
Deleware,2020-10-29,0.6111111111111112,0.45555555555555555
Deleware,2020-10-31,0.3,0.2
Deleware,2020-11-01,0.0,0.0
Deleware,2020-11-02,0.0,0.0
Deleware,2020-11-10,0.05000000000000002,0.5
Deleware,2020-11-11,0.0,0.0
Deleware,2020-11-12,0.0,0.0
Deleware,2020-11-17,0.15000000000000005,0.65
Deleware,2020-11-19,0.2,0.2
Florida,2020-03-19,0.11083333333333337,0.4141666666666667
Florida,2020-03-20,0.11666276666276665,0.48889912639912647
Florida,2020-03-21,0.19009997938569365,0.5753298289012574
Florida,2020-03-22,0.19840261862320688,0.4212821492233257
Florida,2020-03-23,0.16646103896103898,0.5302272727272727
Florida,2020-03-24,0.24884559884559893,0.5447647907647908
Florida,2020-03-25,0.13070646945646947,0.450000400833734
Florida,2020-03-26,0.25005223467552246,0.581442507264425
Florida,2020-03-27,0.22104377104377113,0.5178384372828816
Florida,2020-03-28,0.22954545454545455,0.43181818181818177
Florida,2020-03-29,0.6599999999999999,0.53
Florida,2020-03-30,0.3084115347018573,0.46366568914956013
Florida,2020-03-31,0.24945887445887444,0.4236103896103895
Florida,2020-04-01,0.14389199301990002,0.5007055605892815
Florida,2020-04-02,0.1586161616161616,0.4902929292929295
Florida,2020-04-03,0.22563131313131313,0.5262065095398429
Florida,2020-04-04,0.14037968975468976,0.47283730158730164
Florida,2020-04-05,0.24136363636363636,0.51994227994228
Florida,2020-04-06,0.25645933014354066,0.4686602870813397
Florida,2020-04-07,0.07075441919191919,0.4691177398989899
Florida,2020-04-08,0.2053333333333333,0.5746666666666667
Florida,2020-04-09,0.2826388888888889,0.5288194444444444
Florida,2020-04-10,0.22944563152896486,0.42406220322886984
Florida,2020-04-11,0.1623376623376623,0.591125541125541
Florida,2020-04-12,0.42636363636363644,0.6945454545454547
Florida,2020-04-13,0.2576164874551971,0.5528673835125449
Florida,2020-04-14,0.011904761904761899,0.7952380952380952
Florida,2020-04-15,0.06720779220779222,0.4142857142857142
Florida,2020-04-16,0.31763731060606065,0.6669507575757576
Florida,2020-04-17,0.1945864661654135,0.6401837928153719
Florida,2020-04-18,0.0963354474982382,0.463107822410148
Florida,2020-04-19,0.3162438336856942,0.5210359408033827
Florida,2020-04-20,0.205281771799629,0.48016388373531227
Florida,2020-04-21,0.1753463203463203,0.5711667697381984
Florida,2020-04-22,0.2637105751391466,0.4348237476808906
Florida,2020-04-23,0.2679924242424242,0.49928030303030296
Florida,2020-04-24,0.23927013642922734,0.49796857183220805
Florida,2020-04-25,0.21583110516934045,0.5785873440285206
Florida,2020-04-26,0.29043422951317693,0.5299516467937522
Florida,2020-04-27,0.3348585858585859,0.46364898989898984
Florida,2020-04-28,0.16575185080619861,0.4791090250329382
Florida,2020-04-29,0.14565710872162485,0.5039616596068209
Florida,2020-04-30,0.1713831262532561,0.4370865426060231
Florida,2020-05-01,0.1910447259711966,0.48804583216347913
Florida,2020-05-02,0.18437593831533225,0.47433264827204225
Florida,2020-05-03,0.13038961038961042,0.46635420135420136
Florida,2020-05-04,0.1882653435274403,0.5003298538379182
Florida,2020-05-05,0.1870203758757976,0.4678684434708531
Florida,2020-05-06,0.1800055014430015,0.5532626713564214
Florida,2020-05-07,0.09889766168175256,0.4748909550045913
Florida,2020-05-08,0.1915276162477655,0.4395263940040059
Florida,2020-05-09,0.23275915525915525,0.5577155727155727
Florida,2020-05-10,0.3282296650717703,0.5572567783094099
Florida,2020-05-11,0.22677569344236007,0.43518117684784346
Florida,2020-05-12,0.21426630725241833,0.48637903505959074
Florida,2020-05-13,0.20837876115653894,0.4843068248623806
Florida,2020-05-14,0.22026565818700644,0.5230973458501545
Florida,2020-05-15,0.29120312716203123,0.5589421613394218
Florida,2020-05-16,0.22539449797514313,0.5882453567937437
Florida,2020-05-17,0.14065851565851561,0.5319819819819821
Florida,2020-05-18,0.14860246298602467,0.4604088833540888
Florida,2020-05-19,0.20152034039020336,0.5333540888335409
Florida,2020-05-20,0.18844977311844788,0.4514420519239795
Florida,2020-05-21,0.23366161616161615,0.4570003607503609
Florida,2020-05-22,0.24383799383799373,0.5431181181181182
Florida,2020-05-23,0.08024627224627225,0.42130351130351135
Florida,2020-05-24,0.2157627865961199,0.4929159318048209
Florida,2020-05-25,0.14215924678887643,0.4529024816061853
Florida,2020-05-26,0.21775793650793654,0.5341785714285714
Florida,2020-05-27,0.17802220927220933,0.5157553095053093
Florida,2020-05-28,0.16457551707551715,0.47679316979316977
Florida,2020-05-29,0.1956347870236759,0.48787188463114384
Florida,2020-05-30,0.2300622895622896,0.5257032227032228
Florida,2020-05-31,0.2889015151515152,0.536780303030303
Florida,2020-06-01,0.18569763569763573,0.4998834498834498
Florida,2020-06-02,0.10416916416916419,0.470978687978688
Florida,2020-06-03,0.08894863816738814,0.38089150432900426
Florida,2020-06-04,0.2746918335901387,0.48742448700075813
Florida,2020-06-05,0.2382159507159507,0.5090959040959041
Florida,2020-06-06,0.18918894830659538,0.4865418894830661
Florida,2020-06-07,0.2924693362193362,0.39053932178932177
Florida,2020-06-08,0.15075396825396828,0.47162698412698406
Florida,2020-06-09,0.14628457190957195,0.44343350168350176
Florida,2020-06-10,0.2751055604748787,0.5196399875377149
Florida,2020-06-11,0.18589590964590963,0.4370734126984125
Florida,2020-06-12,0.20846508563899868,0.5303908651734737
Florida,2020-06-13,0.15800704270853522,0.49240324352264647
Florida,2020-06-14,0.16785166310482766,0.4204586552687816
Florida,2020-06-15,0.193898680684395,0.4687250051535767
Florida,2020-06-16,0.26029833105491007,0.5048937685121897
Florida,2020-06-17,0.21169815033451397,0.4945073024618478
Florida,2020-06-18,0.10203065366616772,0.4183645534112825
Florida,2020-06-19,0.2069190279417552,0.4932154335563427
Florida,2020-06-20,0.24388278388278384,0.4504084011226869
Florida,2020-06-21,0.26598324514991184,0.5410934744268078
Florida,2020-06-22,0.20455336140267655,0.47544031311154616
Florida,2020-06-23,0.1511323253860567,0.48016626822596964
Florida,2020-06-24,0.20707999149859627,0.4289139456581321
Florida,2020-06-25,0.20030389793048026,0.4800926569913911
Florida,2020-06-26,0.2280226070226071,0.43230327080327113
Florida,2020-06-27,0.26190438216754003,0.5033849775955039
Florida,2020-06-28,0.16785235739317375,0.5609933150749477
Florida,2020-06-29,0.12754304954304957,0.5165923177351748
Florida,2020-06-30,0.197604884827107,0.4950817495261939
Florida,2020-07-01,0.20860088985088987,0.49702462941099307
Florida,2020-07-02,0.19957390150138238,0.4572479979731887
Florida,2020-07-03,0.21170566075146238,0.49795556436777827
Florida,2020-07-04,0.18516428654359698,0.4523363354397835
Florida,2020-07-05,0.2091933095839346,0.5247632575757576
Florida,2020-07-06,0.2506238859180036,0.5750338680926916
Florida,2020-07-07,0.17814740259740258,0.44780245310245304
Florida,2020-07-08,0.23949631828845316,0.5251782861333423
Florida,2020-07-09,0.21210215915771483,0.5059614130725241
Florida,2020-07-10,0.20988195379499736,0.4373478815870121
Florida,2020-07-11,0.27238040785210593,0.5552091671431295
Florida,2020-07-12,0.20637209266241516,0.471868066222905
Florida,2020-07-13,0.15127044865565273,0.4872406646641342
Florida,2020-07-14,0.1849581215885564,0.47873360938578335
Florida,2020-07-15,0.20617923117923115,0.5219908219908221
Florida,2020-07-16,0.2529461279461279,0.5706264029180697
Florida,2020-07-17,0.12055516098484848,0.4439541903409093
Florida,2020-07-18,0.24702733503869875,0.5104843346888803
Florida,2020-07-19,0.2617999475272203,0.5333205758887578
Florida,2020-07-20,0.20796512384858237,0.4905840087231065
Florida,2020-07-21,0.1640013774104683,0.49844287026105205
Florida,2020-07-22,0.16775717127989853,0.49883160610433336
Florida,2020-07-23,0.23563358742706578,0.5516323169584039
Florida,2020-07-24,0.22082716181889742,0.46036262864775274
Florida,2020-07-25,0.14995819539937189,0.4650157032509973
Florida,2020-07-26,0.20195180976430976,0.49729337021003694
Florida,2020-07-27,0.21473076815309822,0.5201303254458595
Florida,2020-07-28,0.23577441077441072,0.5019435091657317
Florida,2020-07-29,0.17993090493090486,0.46270003770003754
Florida,2020-07-30,0.15943832737311,0.4294416211807516
Florida,2020-07-31,0.18557028619528618,0.4882035634118966
Florida,2020-08-01,0.2179789272030652,0.422917102055033
Florida,2020-08-02,0.2379347481786506,0.5668033998521802
Florida,2020-08-03,0.27640925382860876,0.5249857445421959
Florida,2020-08-04,0.18924501424501428,0.47875712250712255
Florida,2020-08-05,0.1887734837977557,0.5078163745639476
Florida,2020-08-06,0.23168280345699704,0.54252121832767
Florida,2020-08-07,0.2669958365471186,0.5101666377307401
Florida,2020-08-08,0.2707799645943977,0.518906591690097
Florida,2020-08-09,0.2341335852699489,0.5326778860869771
Florida,2020-08-10,0.20985986852653538,0.46557704024370694
Florida,2020-08-11,0.2134809950150859,0.5213014889151252
Florida,2020-08-12,0.2232580649106073,0.4740216327928191
Florida,2020-08-13,0.16282371332371331,0.48899086099086103
Florida,2020-08-14,0.1762645021645022,0.48398441558441563
Florida,2020-08-15,0.20155329982916195,0.4664423379940623
Florida,2020-08-16,0.28138832141641135,0.5628070026103733
Florida,2020-08-17,0.17013259326343444,0.4452983931955894
Florida,2020-08-18,0.22592227100630463,0.5357879655358647
Florida,2020-08-19,0.20988289488289483,0.5126282359615693
Florida,2020-08-20,0.22931054659626093,0.5181656861656864
Florida,2020-08-21,0.16797266496130137,0.5073876754558575
Florida,2020-08-22,0.2842588677472398,0.5952992582353047
Florida,2020-08-23,0.2762773079633544,0.597924846471358
Florida,2020-08-24,0.2412198667345727,0.4298199512905394
Florida,2020-08-25,0.22995886616576272,0.529195485229968
Florida,2020-08-26,0.2621650871650873,0.5510679510679513
Florida,2020-08-27,0.12097933356554051,0.4250534076396145
Florida,2020-08-28,0.24954882779558107,0.4829247952624575
Florida,2020-08-29,0.2419934886050591,0.5118476083145507
Florida,2020-08-30,0.20547177658942373,0.5023499702911467
Florida,2020-08-31,0.16378562024395363,0.44009082738249417
Florida,2020-09-01,0.20493181818181821,0.5550890538033395
Florida,2020-09-02,0.18996139971139975,0.46779550608122034
Florida,2020-09-03,0.1897104158467795,0.4739741235195781
